query_id,query_text,tau_method,rank,doc_id,title,score
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,13,pk_02985,REPLY TO THIS MAD CUSTOMER ASAP,0.432877
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,14,pk_02359,Hoping you can help an old fellow,0.431257
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,15,pk_10079,got a virus,0.430641
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,16,pk_17578,reserch proposal ideas,0.429961
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,17,pk_15211,virus help,0.429789
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,18,pk_13309,Curious question about public wifi safety,0.428733
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,19,pk_11078,app crashing,0.427800
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,20,pk_14024,Conduct Health Risk Assessment,0.426052
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,21,pk_16608,my comuter has a virus??,0.425797
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,22,pk_16921,Review medication safety,0.424858
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,23,pk_06643,Conduct competitor pricing audit,0.423504
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,24,pk_14057,my mix sounds bad,0.422102
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,25,pk_03632,Question about risks of my home bakery business,0.421946
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,1,pk_09806,SIEM alerts make no sence,0.410486
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,2,pk_08004,Analyze Weekly Food Journal,0.390248
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,3,pk_02677,hel;p my phone is acting wierd,0.381082
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,4,pk_00207,GIVE ME TRANSLATION ALTERNATIVES NOW,0.374628
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,5,pk_12069,Root Cause Nutrition Analysis,0.373737
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,6,pk_08575,my comuter is acting weird,0.373545
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,7,pk_15535,help computer acting weird,0.373028
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,8,pk_17531,how to know if comp is bugged,0.371844
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,9,pk_15221,malware signs,0.367183
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,10,pk_16100,react useeffect infinite loop,0.363686
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,11,pk_12100,urgent help needed,0.362352
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,12,pk_06014,Analyze Patient Symptoms,0.360214
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,13,pk_02985,REPLY TO THIS MAD CUSTOMER ASAP,0.357879
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,14,pk_02359,Hoping you can help an old fellow,0.356257
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,15,pk_10079,got a virus,0.355641
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,16,pk_17578,reserch proposal ideas,0.354961
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,17,pk_15211,virus help,0.354789
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,18,pk_13309,Curious question about public wifi safety,0.353734
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,19,pk_11078,app crashing,0.352802
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,20,pk_14024,Conduct Health Risk Assessment,0.351056
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,21,pk_16608,my comuter has a virus??,0.350802
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,22,pk_16921,Review medication safety,0.349866
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,23,pk_06643,Conduct competitor pricing audit,0.348516
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,24,pk_14057,my mix sounds bad,0.347121
20,"My dog keeps eating grass and throwing up, should I be worried?",Taumode,25,pk_03632,Question about risks of my home bakery business,0.346966
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,1,pk_13124,Microservices communication patterns,0.572746
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,2,pk_12607,Zero-downtime deployment strategies,0.561128
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,3,pk_02591,Optimize {{topic}} for performance,0.559557
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,4,pk_13673,Zero-Downtime Database Migration,0.558086
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,5,pk_14761,API Rate Limiting Implementation,0.557997
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,6,pk_01409,Implement rate limiting,0.552167
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,7,pk_13017,Implement Zero-Downtime Deployment Strategy,0.548393
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,8,pk_12727,Network Segmentation Strategy,0.547324
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,9,pk_08764,load balancr algo question,0.545638
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,10,pk_17822,VIP Customer Support Protocol,0.544607
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,11,pk_07212,Implement Rate Limiting for REST API,0.544088
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,12,pk_12630,Implement rate limiting algorithm,0.541662
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,13,pk_06119,Solve distributed system consistency problem,0.540545
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,14,pk_03076,Encrypt Data Across Lifecycle,0.539046
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,15,pk_17172,System Design Interview: URL Shortener,0.538300
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,16,pk_18711,API Rate Limiting Explained,0.535462
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,17,pk_03677,Set up parallel compression in Ableton,0.534943
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,18,pk_10324,Configure Nginx Reverse Proxy,0.534135
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,19,pk_13596,Compare Kubernetes Deployment Strategies,0.533052
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,20,pk_18745,Docker networking troubleshooting,0.532389
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,21,pk_02882,Microservices Communication Patterns,0.531988
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,22,pk_18079,API versioning strategies,0.531568
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,23,pk_02227,Zero-Downtime Database Migration,0.531023
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,24,pk_17307,firewall config,0.529637
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Cosine,25,pk_10360,Implement Git Branching Strategy,0.529013
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,1,pk_13124,Microservices communication patterns,0.504227
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,2,pk_12607,Zero-downtime deployment strategies,0.492175
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,3,pk_02591,Optimize {{topic}} for performance,0.490550
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,4,pk_13673,Zero-Downtime Database Migration,0.489030
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,5,pk_14761,API Rate Limiting Implementation,0.488939
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,6,pk_01409,Implement rate limiting,0.482929
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,7,pk_13017,Implement Zero-Downtime Deployment Strategy,0.479049
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,8,pk_12727,Network Segmentation Strategy,0.477952
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,9,pk_08764,load balancr algo question,0.476221
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,10,pk_17822,VIP Customer Support Protocol,0.475164
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,11,pk_07212,Implement Rate Limiting for REST API,0.474632
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,12,pk_12630,Implement rate limiting algorithm,0.472148
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,13,pk_06119,Solve distributed system consistency problem,0.471005
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,14,pk_03076,Encrypt Data Across Lifecycle,0.469473
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,15,pk_17172,System Design Interview: URL Shortener,0.468710
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,16,pk_18711,API Rate Limiting Explained,0.465815
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,17,pk_03677,Set up parallel compression in Ableton,0.465285
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,18,pk_10324,Configure Nginx Reverse Proxy,0.464462
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,19,pk_13596,Compare Kubernetes Deployment Strategies,0.463358
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,20,pk_18745,Docker networking troubleshooting,0.462683
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,21,pk_02882,Microservices Communication Patterns,0.462274
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,22,pk_18079,API versioning strategies,0.461847
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,23,pk_02227,Zero-Downtime Database Migration,0.461293
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,24,pk_17307,firewall config,0.459883
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Hybrid,25,pk_10360,Implement Git Branching Strategy,0.459248
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Taumode,1,pk_13124,Microservices communication patterns,0.430815
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Taumode,2,pk_12607,Zero-downtime deployment strategies,0.418296
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Taumode,3,pk_02591,Optimize {{topic}} for performance,0.416614
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Taumode,4,pk_13673,Zero-Downtime Database Migration,0.415042
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Taumode,5,pk_14761,API Rate Limiting Implementation,0.414948
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Taumode,6,pk_01409,Implement rate limiting,0.408745
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Taumode,7,pk_13017,Implement Zero-Downtime Deployment Strategy,0.404751
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Taumode,8,pk_12727,Network Segmentation Strategy,0.403623
21,Configuring BGP routing policies for multi-homed AS with unequal bandwidth links.,Taumode,9,pk_08764,load balancr algo question,0.401846
